;ESCOLARIDADE;TIPO_CONTRATACAO;TITULO_OCUPACAO;ESTADO;VALOR_SALARIO;QTD_VAGAS;QTD_EXPERIENCIA;REQUERIDO_DEFICIENCIA
2285;7;3;1099;27;2073.66;1;6;0
2286;4;3;298;27;1171.54;1;0;0
2287;4;3;813;27;1725.00;1;6;0
2288;7;3;2211;27;3000.00;1;6;0
2289;7;3;1996;27;1495.53;2;6;0
2530;11;3;1517;27;2000.0;1;3;0
2531;7;3;2464;27;0.0;3;6;0
2532;11;3;753;27;0.0;2;6;0
2533;11;3;1046;27;0.0;2;6;0
2534;13;3;1053;27;1500.0;1;6;0
2535;7;3;1908;27;1210.0;1;6;0
2536;7;3;159;27;0.0;1;6;0
2537;11;3;479;27;1185.0;1;6;0
2538;7;3;267;27;0.0;2;6;0
2539;8;3;375;27;1100.0;1;0;0
2540;7;3;346;27;1500.0;2;6;0
2541;11;3;2076;27;0.0;1;6;0
2542;5;3;375;27;1291.0;50;0;0
2543;7;3;304;27;0.0;1;0;0
2544;7;3;346;27;0.0;1;0;0
2545;4;3;759;27;0.0;1;6;0
2546;7;3;1996;27;0.0;2;6;0
2547;8;3;1243;27;2126.0;1;6;0
2548;11;3;617;27;0.0;1;6;0
2549;4;3;1551;27;2100.0;1;6;0
2550;11;3;1517;27;1791.0;1;3;0
2551;11;3;67;27;1374.0;2;0;0
2552;4;3;1626;27;1750.0;1;6;0
2553;5;3;479;27;0.0;1;0;0
2554;7;3;314;27;0.0;1;6;0
2555;4;3;300;27;0.0;5;0;0
2556;7;3;1598;27;0.0;6;6;0
2557;4;3;2023;27;0.0;5;0;0
2558;4;3;402;27;0.0;2;0;0
2559;11;3;733;27;1500.0;1;3;0
2560;5;3;1759;27;0.0;80;0;0
2561;4;3;1198;27;0.0;1;6;0
2562;4;3;820;27;0.0;1;3;0
2563;11;3;2483;27;1800.0;2;3;0
2564;7;3;1598;27;0.0;3;6;0
2565;4;3;287;27;0.0;4;0;0
2566;4;3;853;27;1100.0;4;0;0
2567;11;3;856;27;1300.0;1;6;0
2568;12;3;2294;27;0.0;2;6;0
2569;5;3;71;27;0.0;1;6;0
2570;7;3;1512;27;1780.49;10;3;0
2571;7;4;655;27;0.0;5;6;0
2572;5;3;1848;27;2500.0;5;6;0
2573;7;3;667;27;0.0;2;6;0
2574;11;3;1243;27;1933.0;2;0;0
2575;7;3;2468;27;0.0;10;6;0
2576;13;3;696;27;2500.0;1;6;0
2577;11;3;2219;27;0.0;3;0;0
2578;5;3;375;27;1217.96;10;6;0
2579;7;3;2341;27;0.0;1;0;0
2580;11;3;1281;27;2000.0;1;3;0
2581;4;3;829;27;0.0;1;1;0
2582;4;3;829;27;0.0;1;0;0
2583;7;3;1551;27;1650.0;2;6;0
2584;11;3;1474;27;2000.0;1;3;0
2585;11;3;2085;27;1500.0;2;0;0
2586;7;3;667;27;1260.0;10;1;0
2587;7;3;1831;27;1100.0;4;3;0
2588;7;3;1517;27;1687.5;2;6;0
2589;4;3;118;27;2800.0;1;6;0
2590;7;3;1996;27;1145.0;5;6;0
2591;11;3;856;27;1100.0;1;6;0
2592;4;3;2445;27;1300.0;8;6;0
2593;7;3;2464;27;1170.0;5;6;0
2594;11;3;1682;27;0.0;1;0;0
2595;5;3;1276;27;0.0;1;0;0
2596;5;3;2468;27;0.0;1;6;0
2597;5;3;2452;27;0.0;1;3;0
2598;11;3;375;27;2200.0;3;6;0
2599;4;3;1308;27;4515.0;1;6;0
2600;11;3;436;27;1200.0;1;0;0
2601;7;3;439;27;1400.0;1;6;0
2603;13;3;2190;27;6318.0;6;6;0
2604;13;3;25;27;6480.0;6;6;0
2605;7;3;1996;27;1100.0;1;6;0
2606;13;3;25;27;4941.0;6;6;0
2607;7;3;1517;27;2300.0;1;6;0
2608;7;3;437;27;0.0;1;6;0
2609;7;3;1513;27;1500.0;5;4;0
2610;7;3;981;27;1500.0;1;6;0
2611;4;3;543;27;1511.0;1;0;0
2612;7;3;2464;27;1170.0;2;6;0
2613;4;3;2445;27;1710.0;1;6;0
2614;11;3;1413;27;2000.0;1;0;0
2615;11;3;1485;27;2000.0;1;3;0
2617;7;3;1973;27;0.0;1;6;0
2618;5;3;856;27;1100.0;1;0;0
2619;4;3;1848;27;1500.0;1;0;0
2620;7;3;120;27;0.0;1;0;0
2621;7;3;256;27;1300.0;1;0;0
2622;4;3;479;27;0.0;1;1;0
2623;7;3;2468;27;2200.0;1;0;0
2624;7;3;2449;27;0.0;1;6;0
2625;7;3;667;27;0.0;1;3;0
2626;7;3;2464;27;1170.0;3;3;0
2627;5;3;309;27;0.0;1;0;0
2628;12;3;2324;27;2200.0;1;6;0
2629;11;3;651;27;1500.0;1;3;0
2630;4;3;327;27;1150.0;5;0;0
2631;11;3;2314;27;2000.0;5;0;0
2632;7;3;981;27;1370.0;1;0;0
2633;4;3;573;27;1948.2;4;6;0
2634;8;3;2023;27;1100.0;2;6;0
2635;7;3;1598;27;1188.0;3;6;0
2636;4;3;652;27;1400.0;1;0;0
2637;7;3;355;27;1500.0;1;3;0
2639;7;3;818;27;1700.0;2;6;0
2640;4;3;181;27;1680.0;4;6;0
2641;4;3;1308;27;1800.0;3;6;0
2642;4;3;1848;27;2100.0;2;6;0
2643;4;3;1701;27;1600.0;8;6;0
2644;11;3;2093;27;2200.0;1;6;0
2645;7;3;667;27;1100.0;1;6;0
2646;7;3;479;27;1190.0;1;6;0
2647;7;3;853;27;1100.0;1;0;0
2648;7;3;524;27;1100.0;1;0;0
2649;11;3;1551;27;1100.0;1;6;0
2650;11;3;403;27;1650.0;2;0;0
2651;11;3;2464;27;0.0;1;6;0
2653;4;3;819;27;4345.18;2;6;0
2654;4;3;1283;27;3342.45;1;6;0
2655;7;3;316;27;1100.0;1;0;0
2656;11;3;375;27;1349.0;1;0;0
2657;4;3;1551;27;1100.0;1;6;0
2658;11;3;403;27;1300.0;1;6;0
2659;7;3;1598;27;1100.0;1;6;0
2660;4;3;375;27;0.0;20;6;0
2661;5;3;858;27;0.0;1;3;0
2662;5;3;114;27;1399.6;6;0;0
2663;5;3;202;27;0.0;4;6;0
2664;5;3;556;27;0.0;3;6;0
2665;4;3;820;27;1200.0;1;6;0
2666;7;3;2322;27;1800.0;1;6;0
2667;7;3;458;27;1500.0;1;6;0
2668;7;3;2464;27;1100.0;1;6;0
2669;7;3;120;27;0.0;1;6;0
2670;4;3;2464;27;0.0;1;0;0
2671;7;3;175;27;0.0;1;6;0
2672;7;3;123;27;0.0;1;6;0
2673;7;3;2211;27;0.0;1;6;0
2674;11;3;67;27;1190.0;6;0;0
2675;11;3;2023;27;1190.0;10;0;0
2676;7;3;1598;27;1190.0;4;0;0
2677;4;3;1848;27;1315.0;2;3;0
2679;5;3;104;27;0.0;1;6;0
2680;5;3;1873;27;0.0;1;6;0
2681;11;3;304;27;1200.0;1;3;0
2682;7;3;2353;27;2044.4;1;6;0
2684;4;3;67;27;1255.28;1;6;0
2685;5;3;1551;27;1650.0;2;0;0
2686;8;3;2005;27;1500.0;1;0;0
2687;7;3;2343;27;1100.0;1;6;0
2688;11;3;1759;27;0.0;5;6;0
2689;7;3;286;27;1100.0;1;0;0
2692;7;3;1281;27;1500.0;1;6;0
2693;11;3;2464;27;0.0;2;6;0
2694;7;3;461;27;1800.0;1;3;0
2695;4;3;286;27;1100.0;1;6;0
2696;4;3;2176;27;2200.0;1;3;0
2697;8;3;828;27;1500.0;2;2;0
2698;4;3;374;27;1303.64;1;0;0
2699;4;3;2093;27;3642.21;1;0;0
2700;11;3;2217;27;1500.0;1;6;0
2701;4;3;755;27;1730.13;1;0;0
2702;4;3;1504;27;1164.06;1;0;0
2703;7;3;981;27;1100.0;1;0;0
2704;4;4;1165;27;1400.0;2;0;0
2705;5;3;1501;27;1100.0;1;6;0
2706;4;3;374;27;1198.09;5;0;0
2707;5;3;1159;27;1100.0;1;6;0
2708;4;3;616;27;1300.0;1;0;0
2709;4;3;327;27;1100.0;1;0;0
2710;5;3;375;27;1700.0;4;0;0
2711;5;3;2085;27;0.0;15;6;0
2712;4;3;1517;27;0.0;1;3;0
2713;11;3;1166;27;1100.0;1;6;0
2714;7;3;2093;27;1100.0;1;6;0
2715;7;3;1517;27;2200.0;1;6;0
2716;5;3;2464;27;1800.0;1;0;0
2718;4;3;856;27;1600.0;1;6;0
2719;7;3;1513;27;1160.0;1;6;0
2720;11;3;362;27;1100.0;1;0;0
2721;11;3;375;27;1380.83;2;0;0
2722;11;3;1781;27;0.0;1;3;0
2723;11;3;375;27;1380.83;1;0;0
2724;4;3;620;27;0.0;1;3;0
2725;7;0;375;27;750.0;1;0;0
2726;7;0;2032;27;774.99;1;0;0
2727;7;3;323;27;1100.0;1;0;0
2728;7;3;2069;27;1100.0;1;0;0
2730;11;3;2093;27;1800.0;2;3;0
2731;11;3;1474;27;1800.0;2;3;0
2732;7;4;620;27;0.0;20;0;0
2733;11;3;377;27;1170.0;15;0;0
2734;11;3;2445;27;2600.0;3;6;0
2735;7;3;1104;27;2500.0;1;6;0
2736;7;3;2464;27;2500.0;2;6;0
2737;4;3;1779;27;1600.0;1;6;0
2738;11;3;375;27;1700.0;1;0;0
2739;11;3;2445;27;2100.0;1;6;0
2740;5;3;856;27;1100.0;1;3;0
2741;7;3;388;27;1500.0;1;6;0
2742;7;3;214;27;1300.0;1;6;0
2743;4;3;1226;27;1400.0;1;6;0
2744;11;3;179;27;3000.0;2;1;0
2745;4;3;388;27;1100.0;1;0;0
2746;4;3;1316;27;0.0;1;6;0
2747;7;3;2023;27;1100.0;1;0;0
2748;4;3;485;27;0.0;1;6;0
2749;11;3;304;27;1429.0;1;0;0
2750;11;3;2483;27;1429.0;1;0;0
2751;11;3;1908;27;1429.0;1;0;0
2752;11;3;310;27;1429.0;1;0;0
2753;11;3;1908;27;1572.0;1;0;0
2754;11;3;304;27;1572.0;1;0;0
2755;11;3;2483;27;1572.0;1;0;0
2756;11;3;2085;27;1315.6;1;6;0
2757;11;3;310;27;1572.0;1;0;0
2758;5;3;1117;27;1969.0;1;1;0
2759;4;3;1551;27;1200.0;1;0;0
2760;11;3;2268;27;1900.0;1;4;0
2761;7;3;125;27;1500.0;1;0;0
2762;4;3;260;27;1150.0;2;0;0
2763;11;3;2023;27;1580.0;1;0;0
2764;11;3;524;27;1400.0;2;6;0
2765;7;3;2295;27;1600.0;1;6;0
2766;11;3;387;27;0.0;1;0;0
2767;5;3;2445;27;1800.0;1;6;0
2768;4;3;198;27;1420.0;3;0;0
2769;4;3;643;27;1290.0;3;0;0
2770;7;3;1051;27;1500.0;1;6;0
2771;7;3;524;27;1300.0;1;6;0
2772;11;3;853;27;1100.0;1;0;0
2773;7;3;260;27;1141.8;5;0;0
2774;5;3;856;27;1100.0;1;6;0
2775;11;3;1848;27;0.0;5;6;0
2776;11;3;2085;27;0.0;3;6;0
2778;11;3;1276;27;0.0;1;6;0
2779;11;3;1701;27;3000.0;1;6;0
2780;11;3;660;27;1700.0;1;3;0
2781;7;3;2458;27;1500.0;10;0;0
2784;11;3;327;27;1100.0;1;6;0
2785;11;3;1221;27;1100.0;1;0;0
2786;7;3;344;27;1300.0;1;6;0
2787;7;3;1551;27;2400.0;1;0;0
2788;5;3;362;27;1170.0;1;0;0
2789;5;3;1517;27;1798.0;1;1;0
2790;5;3;1512;27;1971.0;1;1;0
2791;11;3;556;27;0.0;4;1;0
2792;5;3;1773;27;1969.0;1;1;0
2793;5;3;2340;27;1170.0;1;6;0
2794;5;3;1768;27;2199.0;1;1;0
2795;11;3;2483;27;1100.0;1;0;0
2796;11;3;200;27;1100.0;1;0;0
2797;11;3;1848;27;1100.0;1;0;0
2798;4;3;1748;27;0.0;1;6;0
2799;11;3;556;27;1100.0;1;0;0
2800;4;3;1528;27;0.0;1;6;0
2801;4;3;1517;27;0.0;1;6;0
2802;11;3;2086;27;1100.0;1;0;0
2808;11;3;375;27;2000.0;3;0;0
2809;5;3;375;27;1500.0;6;3;0
2810;11;3;556;27;1800.0;2;3;0
2811;11;3;1525;27;2027.7;2;3;0
2812;11;3;1848;27;1800.0;4;3;0
2815;4;3;374;27;1170.0;1;0;0
2816;7;3;1626;27;1500.0;1;0;0
2817;5;3;543;27;1400.0;2;0;0
2818;5;3;543;27;1500.0;1;0;0
2819;4;3;1276;27;1600.0;1;6;0
2820;11;3;1706;27;1300.0;1;0;0
2821;4;3;2093;27;1800.0;1;6;0
2822;7;3;304;27;1100.0;1;4;0
2823;4;3;868;27;1687.5;1;4;0
2824;7;3;160;27;0.0;1;0;0
2825;5;3;85;27;1155.28;1;4;0
2826;5;3;1848;27;1687.2;1;4;0
2827;4;3;2211;27;1800.0;1;6;0
2828;4;3;389;27;1100.0;1;0;0
2829;11;3;1484;27;3000.0;1;6;0
2831;7;3;2353;27;1100.0;1;4;0
2832;11;3;375;27;1100.0;1;0;0
2833;11;3;330;27;1600.0;1;0;0
2834;7;3;813;27;1540.0;1;3;0
2836;7;3;2023;27;0.0;2;6;0
2837;7;3;853;27;0.0;2;6;0
2838;11;3;2023;27;1300.0;1;0;0
2839;11;3;374;27;0.0;2;6;0
2840;7;3;229;27;0.0;1;6;0
2841;11;3;426;27;1200.0;1;0;0
2842;11;3;304;27;0.0;1;0;0
2843;8;3;1815;27;1311.0;12;0;0
2845;11;3;598;27;1600.0;1;3;0
2846;13;3;139;27;5804.99;6;6;0
2847;8;3;414;27;1250.0;1;0;0
2848;11;3;2023;27;1100.0;1;0;0
2849;11;3;180;27;1100.0;15;0;0
2850;7;3;1551;27;1800.0;1;0;0
2851;11;3;921;27;0.0;1;6;0
2852;7;3;2324;27;1530.0;1;3;0
2853;8;3;286;27;0.0;1;6;0
2854;11;3;375;27;1600.0;15;0;0
2855;13;3;2058;27;2473.0;1;6;0
2856;11;3;375;27;1200.0;5;0;0
2857;4;3;375;27;1188.0;15;0;0
2858;7;3;1034;27;1212.75;37;6;0
2859;8;3;203;27;1400.0;13;6;0
2860;7;3;1598;27;1364.88;15;6;0
2861;7;3;1243;27;1212.75;4;6;0
2862;11;3;479;27;2200.0;1;0;0
2863;11;3;1551;27;1400.0;1;3;0
2864;8;3;2024;27;1400.0;6;6;0
2865;4;3;748;27;1300.0;1;0;0
2866;4;3;1046;27;1300.0;8;0;0
2867;4;3;327;27;1300.0;3;0;0
2868;7;3;436;27;0.0;9;0;0
2869;5;3;2338;27;0.0;2;6;0
2870;5;3;73;27;0.0;3;6;0
2871;5;3;1279;27;1600.0;1;6;0
2872;11;3;1034;27;1800.0;6;0;0
2873;11;3;260;27;1773.0;2;0;0
2874;11;3;1517;27;2156.6;1;0;0
2875;11;3;1226;27;1500.0;1;0;0
2876;7;3;1598;27;1100.0;1;3;0
2877;8;3;2337;27;8.98;2;0;0
2878;8;3;2023;27;0.0;5;0;0
2879;8;3;853;27;0.0;5;0;0
2880;4;3;63;27;0.0;2;6;0
2881;4;3;2458;27;0.0;2;6;0
2882;8;3;2343;27;0.0;1;6;0
2883;5;3;1163;27;1500.0;1;6;0
2884;7;3;1020;27;0.0;1;4;0
2885;5;3;1163;27;1300.0;1;0;0
2886;11;3;375;27;1242.48;100;0;0
2887;7;3;1046;27;1300.0;1;0;0
2888;11;3;304;27;0.0;2;0;0
2889;11;3;374;27;1100.0;1;6;0
2890;7;3;2449;27;1100.0;1;0;0
2891;4;3;1779;27;0.0;1;0;0
2892;7;3;1908;27;0.0;1;0;0
2893;7;3;1093;27;0.0;1;6;0
2894;4;3;1324;27;0.0;1;0;0
2895;7;3;1141;27;0.0;1;0;0
2896;5;3;1551;27;1800.0;1;3;0
2897;5;3;1517;27;1400.0;1;6;0
2898;7;3;813;27;1540.0;5;0;0
2899;7;3;2281;27;0.0;1;1;0
2900;7;3;1053;27;1100.0;1;6;0
2901;5;3;1551;27;0.0;2;6;0
2902;13;3;176;27;1300.0;1;6;0
2903;11;3;1848;27;2000.0;5;3;0
2904;7;3;667;27;1568.18;1;0;0
2905;5;3;327;27;0.0;2;6;0
2906;5;3;1046;27;0.0;2;6;0
2908;11;3;753;27;1600.0;1;3;0
2909;11;3;2449;27;1300.0;2;3;0
2910;11;3;981;27;1600.0;1;0;0
2911;11;3;1518;27;1880.0;3;0;0
2912;8;3;1034;27;0.0;4;6;0
2913;13;3;668;27;0.0;1;0;0
2914;4;3;457;27;0.0;1;0;0
2915;5;3;748;27;1800.32;2;6;0
2916;5;3;830;27;0.0;1;0;0
2917;11;3;67;27;1550.0;2;0;0
2918;11;3;84;27;0.0;5;0;0
2919;4;3;1166;27;0.0;1;0;0
2921;7;3;2120;27;3500.0;1;6;0
2922;8;3;479;27;1625.0;3;6;0
2923;5;3;2464;27;0.0;1;6;0
2924;7;4;375;27;1396.88;3;1;0
2925;7;3;439;27;0.0;3;3;0
2926;11;3;2324;27;0.0;5;4;0
2927;7;3;667;27;1700.0;5;2;0
2928;7;3;304;27;1850.0;1;6;0
2929;11;3;104;27;0.0;2;0;0
2932;7;3;1547;27;2336.0;7;6;0
2933;7;3;2449;27;1170.0;5;0;0
2934;7;3;1598;27;0.0;1;6;0
2935;4;3;1198;27;1300.0;1;0;0
2936;7;3;1797;27;1100.0;2;0;0
2937;8;0;304;27;648.0;1;0;0
2938;4;3;1517;27;1762.55;1;6;0
2940;8;3;1996;27;0.0;1;6;0
2941;8;3;2458;27;0.0;5;6;0
2942;5;3;1848;27;0.0;5;6;0
2943;7;3;2093;27;1800.0;2;6;0
2944;7;3;1034;27;0.0;1;6;0
2945;11;3;856;27;1200.0;1;0;0
2946;7;3;375;27;1100.0;1;0;0
2947;4;3;2219;27;1100.0;1;6;0
2948;5;3;753;27;1500.0;1;6;0
2949;7;3;1973;27;1223.75;1;6;0
2950;11;3;1564;27;0.0;1;0;0
2951;7;3;1551;27;1100.0;1;3;0
2952;7;3;2005;27;0.0;1;6;0
2953;7;3;2477;27;1316.23;8;0;0
2954;7;3;439;27;1316.23;3;0;0
2955;7;3;1152;27;0.0;1;0;0
2956;7;3;286;27;1170.0;3;0;0
2957;4;3;375;27;1352.0;3;0;0
2958;5;3;573;27;0.0;5;6;0
2959;7;3;830;27;3656.82;1;0;0
2960;4;3;346;27;1100.0;1;0;0
2961;5;3;1409;27;0.0;3;3;0
2962;7;3;304;27;1300.0;1;6;0
2963;11;3;1525;27;3000.0;1;0;0
2964;7;3;889;27;2500.0;1;6;0
2965;7;3;327;27;1100.0;1;0;0
2966;11;3;2483;27;1500.0;1;0;0
2967;13;3;22;27;0.0;1;3;0
2968;11;3;2093;27;0.0;2;6;0
2969;11;3;67;27;1297.24;3;0;0
2970;5;3;327;27;0.0;1;0;0
2971;4;3;518;27;1200.0;1;0;0
2972;4;3;1301;27;1200.0;1;0;0
2973;13;3;160;27;2500.0;1;6;0
2975;4;3;1779;27;1918.62;1;0;0
2976;11;3;1165;27;1100.0;1;0;0
2977;4;3;2211;27;3197.7;1;0;0
2978;4;3;1916;27;3769.03;1;0;0
2979;4;4;1045;27;1597.6;3;0;0
2980;8;3;667;27;0.0;10;0;0
2981;4;3;1044;27;2217.08;1;0;0
2982;5;3;2449;27;1200.0;1;3;0
2983;4;3;573;27;2731.65;1;0;0
2984;4;3;1848;27;2725.67;1;0;0
2985;12;3;305;27;0.0;1;0;0
2986;7;3;1779;27;1600.0;1;0;0
2987;11;4;620;27;1600.0;6;6;0
2988;4;3;1226;27;1500.0;1;0;0
2989;4;3;818;27;1800.0;8;6;0
2990;4;3;1564;27;1160.0;1;6;0
2991;7;4;813;27;2840.45;1;6;0
2992;13;3;934;27;1600.0;1;6;0
2993;4;3;479;27;1380.0;4;6;0
2994;7;3;120;27;2660.49;1;0;0
2995;7;3;304;27;0.0;1;3;0
2997;4;3;1598;27;0.0;1;3;0
2998;11;3;1046;27;1200.0;1;0;0
2999;7;3;304;27;1100.0;1;0;0
3000;7;3;304;27;1500.0;1;6;0
3001;7;3;2324;27;1700.0;1;6;0
3002;8;3;2464;27;0.0;1;1;0
3003;5;3;1321;27;0.0;1;3;0
3004;5;3;981;27;1200.0;1;3;0
3005;5;3;2464;27;1100.0;1;0;0
3006;11;3;853;27;1300.0;1;0;0
3007;11;3;2449;27;1100.0;1;0;0
3008;11;3;1046;27;2300.0;2;0;0
3009;7;3;163;27;1800.0;1;6;0
3010;7;3;166;27;1800.0;1;6;0
3011;5;3;1779;27;3000.0;1;3;0
3012;4;3;2252;27;1513.0;1;0;0
3013;11;3;500;27;1500.0;1;0;0
3014;7;3;304;27;0.0;3;6;0
3015;11;3;375;27;1500.0;1;0;0
3016;4;3;1759;27;1400.0;1;0;0
3017;7;3;375;27;1722.0;1;0;0
3020;11;3;1777;27;0.0;2;6;0
3021;7;3;375;27;0.0;2;6;0
3022;11;3;1626;27;1800.0;1;6;0
3023;11;3;67;27;1650.0;1;0;0
3025;4;3;1517;27;0.0;4;6;0
3026;4;3;1034;27;1212.75;1;0;0
3027;8;0;304;27;500.0;1;0;0
3028;4;3;2211;27;4000.0;1;6;0
3029;5;4;535;27;3100.0;2;4;0
3030;11;4;1848;27;130.0;1;6;0
3031;7;3;2464;27;1170.0;2;0;0
3032;7;3;2320;27;0.0;2;0;0
3034;11;3;1908;27;1290.19;1;0;0
3035;7;3;377;27;1500.0;4;6;0
3036;4;3;1298;27;0.0;3;0;0
3037;7;3;2297;27;1500.0;1;0;0
3038;12;3;229;27;2000.0;1;0;0
3039;7;3;500;27;0.0;1;6;0
3040;4;3;327;27;0.0;1;6;0
3041;11;3;327;27;1300.0;1;3;0
3042;4;3;577;27;1800.0;1;0;0
3043;5;3;657;27;1480.0;1;6;0
3044;7;3;327;27;1238.6;1;6;0
3045;7;3;71;27;1315.6;1;6;0
3046;8;3;304;27;1423.22;21;6;0
3047;8;3;267;27;1100.0;1;6;0
3048;7;3;304;27;1300.0;3;4;0
3049;11;3;551;27;2100.0;1;6;0
3050;11;3;2445;27;1800.0;1;6;0
3051;11;3;1848;27;0.0;1;1;0
3052;4;3;2268;27;0.0;1;0;0
3053;11;3;2274;27;2000.0;1;6;0
3054;11;3;1243;27;1340.0;1;6;0
3055;11;3;2217;27;2000.0;1;6;0
3056;7;3;1564;27;1100.0;1;6;0
3057;7;3;1834;27;1300.0;1;0;0
3058;5;3;1759;27;1306.8;10;6;0
3059;5;3;1806;27;0.0;1;0;0
3060;5;3;1501;27;0.0;1;6;0
3061;11;3;375;27;1600.0;3;0;0
3062;11;3;375;27;1200.0;2;0;0
3063;11;3;375;27;1500.0;5;0;0
3064;11;3;479;27;2100.0;1;4;0
3065;11;3;375;27;1301.3;6;0;0
3066;7;3;121;27;0.0;1;6;0
3067;7;4;995;27;0.0;1;6;0
3068;11;3;981;27;1400.0;1;0;0
3069;7;3;642;27;0.0;2;6;0
3070;7;3;238;27;0.0;1;6;0
3071;11;3;2452;27;0.0;3;6;0
3073;11;3;1528;27;0.0;5;3;0
3074;7;3;256;27;1500.0;1;6;0
3075;11;3;388;27;1100.0;1;0;0
3076;7;3;2343;27;1170.0;2;4;0
3077;7;3;981;27;1500.0;2;6;0
3078;11;3;853;27;1200.0;5;0;0
3079;11;3;2023;27;1200.0;3;0;0
3080;7;3;981;27;1200.0;1;6;0
3082;5;3;1305;27;1100.0;1;6;0
3083;11;3;374;27;1600.0;1;0;0
3084;11;3;1226;27;1300.0;1;0;0
3085;11;3;2217;27;1800.0;1;6;0
3086;7;3;2464;27;1500.0;1;6;0
3087;7;3;137;27;2800.0;2;6;0
3088;11;3;2449;27;1200.0;1;0;0
3089;7;3;2449;27;1200.0;8;0;0
3090;5;3;1678;27;0.0;1;3;0
3091;11;3;1576;27;1100.0;1;6;0
3092;7;3;1510;27;1500.0;1;0;0
3093;7;3;2343;27;1100.0;1;0;0
3094;7;3;2343;27;1300.0;1;6;0
3095;4;3;1443;27;1650.0;1;6;0
3096;11;3;71;27;1950.0;1;3;0
3097;11;3;843;27;3000.0;1;3;0
3099;7;3;2468;27;1200.0;1;6;0
3100;7;3;2449;27;1150.0;2;0;0
3101;7;3;1598;27;0.0;2;0;0
3102;11;3;2076;27;2000.0;1;6;0
3104;5;3;1598;27;0.0;3;0;0
3105;5;3;856;27;1500.0;1;3;0
3106;11;3;1598;27;0.0;1;6;0
3107;5;3;2084;27;0.0;2;0;0
3108;5;3;1003;27;0.0;1;0;0
3109;11;3;1174;27;1200.0;1;0;0
3110;11;3;616;27;0.0;1;6;0
3111;11;3;1405;27;1450.0;1;0;0
3112;5;3;1006;27;0.0;1;0;0
3113;5;3;2464;27;0.0;2;0;0
3114;4;3;374;27;0.0;1;6;0
3115;11;3;485;27;0.0;1;0;0
3116;7;3;1598;27;1100.0;2;3;0
3117;4;3;114;27;1230.0;23;6;0
3118;7;3;377;27;1500.0;4;0;0
3119;4;3;114;27;1280.0;50;6;0
3121;11;3;1279;27;0.0;1;6;0
3122;11;3;1297;27;1170.0;1;6;0
3124;4;3;981;27;0.0;1;6;0
3126;4;3;1574;27;1155.28;6;6;0
3127;11;3;387;27;1600.0;4;0;0
3128;4;3;1848;27;0.0;10;3;0
3129;11;3;2322;27;1100.0;1;6;0
3130;5;3;1885;27;0.0;1;6;0
3132;4;3;556;27;0.0;2;3;0
3133;4;3;2085;27;0.0;10;3;0
3134;11;3;2464;27;1500.0;3;6;0
3135;7;3;1551;27;1170.0;5;6;0
3137;7;3;375;27;1170.0;10;6;0
3138;7;3;2163;27;0.0;1;6;0
3139;4;3;84;27;1700.0;1;0;0
3140;4;3;267;27;1100.0;1;0;0
3141;7;3;2353;27;2200.0;1;5;0
3143;11;3;856;27;1500.0;1;0;0
3144;7;3;988;27;0.0;1;3;0
3146;4;3;543;27;0.0;1;0;0
3147;5;3;2101;27;2000.0;1;6;0
3149;8;3;2163;27;1500.0;2;6;0
3150;12;3;2323;27;1600.0;1;4;0
3152;7;3;2093;27;0.0;1;6;0
3153;11;3;2072;27;0.0;1;6;0
3154;4;3;1848;27;1766.6;10;6;0
3156;5;4;620;27;1300.0;10;0;0
3157;4;4;2085;27;1350.0;5;4;0
3158;11;3;800;27;0.0;1;6;0
3159;11;3;375;27;0.0;1;0;0
3160;7;3;286;27;1200.0;1;0;0
3161;4;3;71;27;7.99;3;0;0
3162;7;3;439;27;1800.0;1;6;0
3163;11;3;436;27;1100.0;1;5;0
3164;4;3;1895;27;0.0;2;6;0
3165;7;3;888;27;2800.0;1;6;0
3166;4;3;1326;27;2547.29;1;6;0
3167;7;3;437;27;1200.0;1;6;0
3168;11;3;856;27;0.0;1;0;0
3169;7;3;667;27;1500.0;1;6;0
3170;7;3;2449;27;0.0;2;6;0
3171;7;3;981;27;1500.0;1;4;0
3172;7;3;2343;27;1100.0;1;3;0
3173;11;3;436;27;1100.0;1;0;0
3174;7;4;101;27;1178.4;10;0;0
3175;7;3;2286;27;0.0;1;6;0
3176;11;4;2085;27;0.0;4;0;0
3177;11;3;200;27;1758.0;3;6;0
3178;11;3;1007;27;0.0;1;6;0
3179;11;3;114;27;1400.0;1;0;0
3180;4;3;1792;27;1800.0;1;6;0
3181;5;3;1996;27;0.0;1;0;0
3183;5;3;518;27;0.0;1;6;0
3184;11;3;1528;27;2116.0;1;6;0
3185;7;3;2353;27;0.0;2;0;0
3186;11;3;1848;27;2500.0;1;6;0
3187;4;4;620;27;1300.0;10;0;0
3188;5;3;1123;27;0.0;1;1;0
3189;5;3;1336;27;0.0;10;0;0
3190;4;3;1408;27;1500.0;1;6;0
3191;11;3;1297;27;2500.0;1;6;0
3192;7;3;2348;27;2000.0;1;6;0
3193;4;3;1848;27;1766.6;2;6;0
3194;7;3;203;27;2083.0;1;6;0
3195;7;3;1973;27;1250.0;1;6;0
3197;11;3;485;27;1100.0;1;6;0
3198;7;3;667;27;0.0;1;0;0
3199;4;3;1111;27;2000.0;1;6;0
